geneSymbol	doid_code	doid_name	geneId	count	pubmeds_max	score_max	score_mean	associationType	source
CNKSR3	DOID:14330	Parkinson's disease	154043	1	1	0.002317068	0.002317068	GeneticVariation	GAD
TMPRSS6	DOID:14330	Parkinson's disease	164656	1	1	0.002317068	0.002317068	GeneticVariation	GAD
DAW1	DOID:14330	Parkinson's disease	164781	1	1	0.002317068	0.002317068	GeneticVariation	GAD
GPR156	DOID:14330	Parkinson's disease	165829	1	1	0.002317068	0.002317068	GeneticVariation	GAD
CDC14C	DOID:14330	Parkinson's disease	168448	1	1	0.002317068	0.002317068	GeneticVariation	GAD
COL22A1	DOID:14330	Parkinson's disease	169044	1	0	0.002317068	0.002317068	GeneticVariation	GAD
ADAMTS16	DOID:14330	Parkinson's disease	170690	1	1	0.002317068	0.002317068	GeneticVariation	GAD
CCNY	DOID:14330	Parkinson's disease	219771	1	0	0.002317068	0.002317068	GeneticVariation	GAD
STH	DOID:14330	Parkinson's disease	246744	1	1	0.002317068	0.002317068	GeneticVariation	GAD
SUN3	DOID:14330	Parkinson's disease	256979	1	0	0.002317068	0.002317068	GeneticVariation	GAD
NEGR1	DOID:14330	Parkinson's disease	257194	1	1	0.002317068	0.002317068	GeneticVariation	GAD
ZNF615	DOID:14330	Parkinson's disease	284370	1	0	0.002317068	0.002317068	GeneticVariation	GAD
TPRG1	DOID:14330	Parkinson's disease	285386	1	1	0.002317068	0.002317068	GeneticVariation	GAD
TRIQK	DOID:14330	Parkinson's disease	286144	1	1	0.002317068	0.002317068	GeneticVariation	GAD
PRSS53	DOID:14330	Parkinson's disease	339105	1	1	0.002317068	0.002317068	GeneticVariation	GAD
C17orf51	DOID:14330	Parkinson's disease	339263	1	0	0.002317068	0.002317068	GeneticVariation	GAD
OTOG	DOID:14330	Parkinson's disease	340990	1	1	0.002317068	0.002317068	GeneticVariation	GAD
FAM69A	DOID:14330	Parkinson's disease	388650	1	1	0.002317068	0.002317068	GeneticVariation	GAD
LEKR1	DOID:14330	Parkinson's disease	389170	1	0	0.002317068	0.002317068	GeneticVariation	GAD
C8orf86	DOID:14330	Parkinson's disease	389649	1	1	0.002317068	0.002317068	GeneticVariation	GAD
MGC57346	DOID:14330	Parkinson's disease	401884	1	1	0.002317068	0.002317068	GeneticVariation	GAD
MIR133A1	DOID:14330	Parkinson's disease	406922	1	1	0.002317068	0.002317068	GeneticVariation	GAD
MIR133A2	DOID:14330	Parkinson's disease	406923	1	1	0.002317068	0.002317068	GeneticVariation	GAD
UNC13C	DOID:14330	Parkinson's disease	440279	1	1	0.002317068	0.002317068	GeneticVariation	GAD
TYW1B	DOID:14330	Parkinson's disease	441250	1	1	0.002317068	0.002317068	GeneticVariation	GAD
DPY19L2P3	DOID:14330	Parkinson's disease	442524	1	1	0.002317068	0.002317068	GeneticVariation	GAD
CYB5RL	DOID:14330	Parkinson's disease	606495	1	1	0.002317068	0.002317068	GeneticVariation	GAD
ATXN8	DOID:14330	Parkinson's disease	724066	1	1	0.002317068	0.002317068	GeneticVariation	GAD
DCDC2C	DOID:14330	Parkinson's disease	728597	1	0	0.002317068	0.002317068	GeneticVariation	GAD
FLJ41941	DOID:14330	Parkinson's disease	100192420	1	1	0.002317068	0.002317068	GeneticVariation	GAD
UTS2R	DOID:14330	Parkinson's disease	2837	1	2	0.000567009	0.000567009	GeneticVariation	BeFree
SCARB2	DOID:14330	Parkinson's disease	950	1	1	0.000283505	0.000283505	GeneticVariation	BeFree
CRAT	DOID:14330	Parkinson's disease	1384	1	1	0.000283505	0.000283505	GeneticVariation	BeFree
MYOC	DOID:14330	Parkinson's disease	4653	1	1	0.000283505	0.000283505	GeneticVariation	BeFree
PAX5	DOID:14330	Parkinson's disease	5079	1	1	0.000283505	0.000283505	GeneticVariation	BeFree
SLC7A1	DOID:14330	Parkinson's disease	6541	1	1	0.000283505	0.000283505	GeneticVariation	BeFree
SMPD1	DOID:14330	Parkinson's disease	6609	1	1	0.000283505	0.000283505	GeneticVariation	BeFree
GIT1	DOID:14330	Parkinson's disease	28964	1	1	0.000283505	0.000283505	GeneticVariation	BeFree
TRPV6	DOID:14330	Parkinson's disease	55503	1	1	0.000283505	0.000283505	GeneticVariation	BeFree
HSPA1A	DOID:14330	Parkinson's disease	3303	1	2	0.212317068	0.212317068	GeneticVariation|Therapeutic	CTD_human|GAD
MYCN	DOID:1192	peripheral nervous system neoplasm	4613	6	666	0.282612885	0.047763658	AlteredExpression|Biomarker|GeneticVariation	BeFree|CTD_human|LHGDN
ALK	DOID:1192	peripheral nervous system neoplasm	238	3	89	0.245654751	0.082262923	AlteredExpression|Biomarker|GeneticVariation	BeFree|CTD_human|GAD|LHGDN
NTRK1	DOID:1192	peripheral nervous system neoplasm	4914	2	43	0.226746837	0.113515171	AlteredExpression|Biomarker|GeneticVariation	BeFree|CTD_human|GAD|LHGDN
TP53	DOID:1192	peripheral nervous system neoplasm	7157	9	137	0.046124353	0.007463643	AlteredExpression|Biomarker|GeneticVariation	BeFree|GAD|LHGDN
CXCR4	DOID:1192	peripheral nervous system neoplasm	7852	1	10	0.007107681	0.007107681	AlteredExpression|Biomarker|GeneticVariation	BeFree|GAD|LHGDN
KIT	DOID:1192	peripheral nervous system neoplasm	3815	5	5	0.005328659	0.001632741	AlteredExpression|Biomarker|GeneticVariation	BeFree|LHGDN
TERT	DOID:1192	peripheral nervous system neoplasm	7015	1	7	0.004507109	0.004507109	AlteredExpression|Biomarker|GeneticVariation	BeFree|LHGDN
NOTCH1	DOID:1192	peripheral nervous system neoplasm	4851	1	4	0.003373091	0.003373091	AlteredExpression|Biomarker|GeneticVariation	BeFree|LHGDN
PIN1	DOID:1192	peripheral nervous system neoplasm	5300	1	3	0.003373091	0.003373091	AlteredExpression|Biomarker|GeneticVariation	BeFree|LHGDN
GCNT2	DOID:1192	peripheral nervous system neoplasm	2651	1	6	0.001701027	0.001701027	AlteredExpression|Biomarker|GeneticVariation	BeFree
RB1	DOID:1192	peripheral nervous system neoplasm	5925	2	3	0.000850514	0.000708761	AlteredExpression|Biomarker|GeneticVariation	BeFree
CASP8	DOID:1192	peripheral nervous system neoplasm	841	1	41	0.016668842	0.016668842	AlteredExpression|Biomarker|PostTranslationalModification	BeFree|LHGDN
TNFSF10	DOID:1192	peripheral nervous system neoplasm	8743	1	17	0.221536795	0.221536795	AlteredExpression|Biomarker|Therapeutic	BeFree|CTD_human|LHGDN
ATF2	DOID:1192	peripheral nervous system neoplasm	1386	1	1	0.002522577	0.002522577	AlteredExpression|GeneticVariation	LHGDN
PHOX2B	DOID:1192	peripheral nervous system neoplasm	8929	2	31	0.22867344	0.114478472	Biomarker|GeneticVariation	BeFree|CTD_human|GAD|LHGDN
NF1	DOID:1192	peripheral nervous system neoplasm	4763	8	46	0.226434368	0.032919882	Biomarker|GeneticVariation	BeFree|CTD_human|GAD|LHGDN
BARD1	DOID:1192	peripheral nervous system neoplasm	580	1	10	0.218935735	0.218935735	Biomarker|GeneticVariation	BeFree|CTD_human|GAD
CDKN2A	DOID:1192	peripheral nervous system neoplasm	1029	4	23	0.218759678	0.109875972	Biomarker|GeneticVariation	BeFree|CTD_human|LHGDN
KIF1B	DOID:1192	peripheral nervous system neoplasm	23095	1	7	0.216462677	0.216462677	Biomarker|GeneticVariation	BeFree|CTD_human|LHGDN
NME1	DOID:1192	peripheral nervous system neoplasm	4830	1	21	0.215953596	0.215953596	Biomarker|GeneticVariation	BeFree|CTD_human
LIN28B	DOID:1192	peripheral nervous system neoplasm	389421	1	3	0.213167581	0.213167581	Biomarker|GeneticVariation	BeFree|CTD_human|GAD
HACE1	DOID:1192	peripheral nervous system neoplasm	57531	1	1	0.212600572	0.212600572	Biomarker|GeneticVariation	BeFree|CTD_human|GAD
PTPN11	DOID:1192	peripheral nervous system neoplasm	5781	1	5	0.211134018	0.211134018	Biomarker|GeneticVariation	BeFree|CTD_human
MXI1	DOID:1192	peripheral nervous system neoplasm	4601	2	2	0.200283505	0.100425257	Biomarker|GeneticVariation	BeFree|CLINVAR
MDM2	DOID:1192	peripheral nervous system neoplasm	4193	5	25	0.016355884	0.003668083	Biomarker|GeneticVariation	BeFree|GAD
IL6	DOID:1192	peripheral nervous system neoplasm	3569	1	14	0.008319694	0.008319694	Biomarker|GeneticVariation	BeFree|GAD
SOD1	DOID:1192	peripheral nervous system neoplasm	6647	1	27	0.007654623	0.007654623	Biomarker|GeneticVariation	BeFree
SSTR2	DOID:1192	peripheral nervous system neoplasm	6752	1	7	0.006540672	0.006540672	Biomarker|GeneticVariation	BeFree|GAD|LHGDN
ABCC1	DOID:1192	peripheral nervous system neoplasm	4363	1	21	0.005953596	0.005953596	Biomarker|GeneticVariation	BeFree
OPRM1	DOID:1192	peripheral nervous system neoplasm	4988	1	13	0.005719122	0.005719122	Biomarker|GeneticVariation	BeFree|GAD
LMO1	DOID:1192	peripheral nervous system neoplasm	4004	1	4	0.005484649	0.005484649	Biomarker|GeneticVariation	BeFree|GAD
HLA-C	DOID:1192	peripheral nervous system neoplasm	3107	1	4	0.005201144	0.005201144	Biomarker|GeneticVariation	BeFree|GAD
CASP9	DOID:1192	peripheral nervous system neoplasm	842	1	9	0.005074118	0.005074118	Biomarker|GeneticVariation	BeFree|LHGDN
PSEN1	DOID:1192	peripheral nervous system neoplasm	5663	1	15	0.004252569	0.004252569	Biomarker|GeneticVariation	BeFree
SGCG	DOID:1192	peripheral nervous system neoplasm	6445	1	6	0.00373459	0.00373459	Biomarker|GeneticVariation	BeFree|GAD
DFFA	DOID:1192	peripheral nervous system neoplasm	1676	1	3	0.003373091	0.003373091	Biomarker|GeneticVariation	BeFree|LHGDN
GRB2	DOID:1192	peripheral nervous system neoplasm	2885	1	4	0.003167581	0.003167581	Biomarker|GeneticVariation	BeFree|GAD
HLA-A	DOID:1192	peripheral nervous system neoplasm	3105	1	4	0.003167581	0.003167581	Biomarker|GeneticVariation	BeFree|GAD
LMO3	DOID:1192	peripheral nervous system neoplasm	55885	1	4	0.003167581	0.003167581	Biomarker|GeneticVariation	BeFree|GAD
TGM2	DOID:1192	peripheral nervous system neoplasm	7052	1	11	0.00311855	0.00311855	Biomarker|GeneticVariation	BeFree
NF2	DOID:1192	peripheral nervous system neoplasm	4771	4	3	0.003089586	0.001197653	Biomarker|GeneticVariation	BeFree|LHGDN
PDGFRA	DOID:1192	peripheral nervous system neoplasm	5156	4	4	0.003089586	0.001410282	Biomarker|GeneticVariation	BeFree|LHGDN
ANK2	DOID:1192	peripheral nervous system neoplasm	287	1	3	0.002884077	0.002884077	Biomarker|GeneticVariation	BeFree|GAD
ERBB4	DOID:1192	peripheral nervous system neoplasm	2066	1	2	0.002884077	0.002884077	Biomarker|GeneticVariation	BeFree|GAD
FCGR3A	DOID:1192	peripheral nervous system neoplasm	2214	1	3	0.002884077	0.002884077	Biomarker|GeneticVariation	BeFree|GAD
KRAS	DOID:1192	peripheral nervous system neoplasm	3845	3	2	0.002884077	0.001828216	Biomarker|GeneticVariation	BeFree|GAD
MSX1	DOID:1192	peripheral nervous system neoplasm	4487	1	2	0.002884077	0.002884077	Biomarker|GeneticVariation	BeFree|GAD
PLXNA2	DOID:1192	peripheral nervous system neoplasm	5362	1	2	0.002884077	0.002884077	Biomarker|GeneticVariation	BeFree|GAD
MAP2K4	DOID:1192	peripheral nervous system neoplasm	6416	1	2	0.002884077	0.002884077	Biomarker|GeneticVariation	BeFree|GAD
TBX5	DOID:1192	peripheral nervous system neoplasm	6910	1	3	0.002884077	0.002884077	Biomarker|GeneticVariation	BeFree|GAD
LMO4	DOID:1192	peripheral nervous system neoplasm	8543	1	3	0.002884077	0.002884077	Biomarker|GeneticVariation	BeFree|GAD
CDKN2B	DOID:1192	peripheral nervous system neoplasm	1030	4	3	0.002806082	0.001126777	Biomarker|GeneticVariation	BeFree|LHGDN
NAT1	DOID:1192	peripheral nervous system neoplasm	9	1	1	0.002600572	0.002600572	Biomarker|GeneticVariation	BeFree|GAD
EPHA3	DOID:1192	peripheral nervous system neoplasm	2042	1	2	0.002600572	0.002600572	Biomarker|GeneticVariation	BeFree|GAD
FCGR2A	DOID:1192	peripheral nervous system neoplasm	2212	1	2	0.002600572	0.002600572	Biomarker|GeneticVariation	BeFree|GAD
GSTM1	DOID:1192	peripheral nervous system neoplasm	2944	1	1	0.002600572	0.002600572	Biomarker|GeneticVariation	BeFree|GAD
MSRA	DOID:1192	peripheral nervous system neoplasm	4482	1	1	0.002600572	0.002600572	Biomarker|GeneticVariation	BeFree|GAD
NELL1	DOID:1192	peripheral nervous system neoplasm	4745	1	1	0.002600572	0.002600572	Biomarker|GeneticVariation	BeFree|GAD
PEX14	DOID:1192	peripheral nervous system neoplasm	5195	1	1	0.002600572	0.002600572	Biomarker|GeneticVariation	BeFree|GAD
FZD1	DOID:1192	peripheral nervous system neoplasm	8321	1	2	0.002600572	0.002600572	Biomarker|GeneticVariation	BeFree|GAD
DLGAP1	DOID:1192	peripheral nervous system neoplasm	9229	1	1	0.002600572	0.002600572	Biomarker|GeneticVariation	BeFree|GAD
PTTG1	DOID:1192	peripheral nervous system neoplasm	9232	1	1	0.002600572	0.002600572	Biomarker|GeneticVariation	BeFree|GAD
NRSN1	DOID:1192	peripheral nervous system neoplasm	140767	1	1	0.002600572	0.002600572	Biomarker|GeneticVariation	BeFree|GAD
BRAF	DOID:1192	peripheral nervous system neoplasm	673	4	8	0.002317068	0.001429781	Biomarker|GeneticVariation	BeFree|GAD
ADAM10	DOID:1192	peripheral nervous system neoplasm	102	1	8	0.002268037	0.002268037	Biomarker|GeneticVariation	BeFree
HFE	DOID:1192	peripheral nervous system neoplasm	3077	1	7	0.001984532	0.001984532	Biomarker|GeneticVariation	BeFree
TTR	DOID:1192	peripheral nervous system neoplasm	7276	1	7	0.001984532	0.001984532	Biomarker|GeneticVariation	BeFree
UCHL1	DOID:1192	peripheral nervous system neoplasm	7345	1	7	0.001984532	0.001984532	Biomarker|GeneticVariation	BeFree
CAMTA1	DOID:1192	peripheral nervous system neoplasm	23261	1	7	0.001984532	0.001984532	Biomarker|GeneticVariation	BeFree
FAS	DOID:1192	peripheral nervous system neoplasm	355	1	6	0.001701027	0.001701027	Biomarker|GeneticVariation	BeFree
CASP1	DOID:1192	peripheral nervous system neoplasm	834	1	6	0.001701027	0.001701027	Biomarker|GeneticVariation	BeFree
FASLG	DOID:1192	peripheral nervous system neoplasm	356	1	5	0.001417523	0.001417523	Biomarker|GeneticVariation	BeFree
HMOX1	DOID:1192	peripheral nervous system neoplasm	3162	1	5	0.001417523	0.001417523	Biomarker|GeneticVariation	BeFree
NBPF1	DOID:1192	peripheral nervous system neoplasm	55672	1	5	0.001417523	0.001417523	Biomarker|GeneticVariation	BeFree
LRRK2	DOID:1192	peripheral nervous system neoplasm	120892	1	5	0.001417523	0.001417523	Biomarker|GeneticVariation	BeFree
PRF1	DOID:1192	peripheral nervous system neoplasm	5551	1	3	0.000850514	0.000850514	Biomarker|GeneticVariation	BeFree
PDZD2	DOID:1192	peripheral nervous system neoplasm	23037	1	3	0.000850514	0.000850514	Biomarker|GeneticVariation	BeFree
ASIC2	DOID:1192	peripheral nervous system neoplasm	40	1	2	0.000567009	0.000567009	Biomarker|GeneticVariation	BeFree
EXTL1	DOID:1192	peripheral nervous system neoplasm	2134	1	2	0.000567009	0.000567009	Biomarker|GeneticVariation	BeFree
FASN	DOID:1192	peripheral nervous system neoplasm	2194	1	2	0.000567009	0.000567009	Biomarker|GeneticVariation	BeFree
SOD2	DOID:1192	peripheral nervous system neoplasm	6648	1	2	0.000567009	0.000567009	Biomarker|GeneticVariation	BeFree
PRUNE	DOID:1192	peripheral nervous system neoplasm	58497	1	2	0.000567009	0.000567009	Biomarker|GeneticVariation	BeFree
CDKN2B-AS1	DOID:1192	peripheral nervous system neoplasm	100048912	2	2	0.000567009	0.000425257	Biomarker|GeneticVariation	BeFree
WASF3	DOID:1192	peripheral nervous system neoplasm	10810	2	1	0.000283505	0.000283505	Biomarker|GeneticVariation	BeFree
HLA-B	DOID:1192	peripheral nervous system neoplasm	3106	1	2	0.004634135	0.004634135	GeneticVariation	GAD
KIR2DL1	DOID:1192	peripheral nervous system neoplasm	3802	1	2	0.004634135	0.004634135	GeneticVariation	GAD
KIR2DL2	DOID:1192	peripheral nervous system neoplasm	3803	1	2	0.004634135	0.004634135	GeneticVariation	GAD
KIR2DL3	DOID:1192	peripheral nervous system neoplasm	3804	1	2	0.004634135	0.004634135	GeneticVariation	GAD
KIR3DL1	DOID:1192	peripheral nervous system neoplasm	3811	1	2	0.004634135	0.004634135	GeneticVariation	GAD
DDX4	DOID:1192	peripheral nervous system neoplasm	54514	1	1	0.002600572	0.002600572	GeneticVariation	BeFree|GAD
ALDH1A1	DOID:1192	peripheral nervous system neoplasm	216	1	1	0.002317068	0.002317068	GeneticVariation	GAD
BAI3	DOID:1192	peripheral nervous system neoplasm	577	1	0	0.002317068	0.002317068	GeneticVariation	GAD
CHRNA7	DOID:1192	peripheral nervous system neoplasm	1139	1	0	0.002317068	0.002317068	GeneticVariation	GAD
DARS	DOID:1192	peripheral nervous system neoplasm	1615	1	1	0.002317068	0.002317068	GeneticVariation	GAD
DRD1	DOID:1192	peripheral nervous system neoplasm	1812	1	1	0.002317068	0.002317068	GeneticVariation	GAD
EMP2	DOID:1192	peripheral nervous system neoplasm	2013	1	0	0.002317068	0.002317068	GeneticVariation	GAD
EXT1	DOID:1192	peripheral nervous system neoplasm	2131	1	0	0.002317068	0.002317068	GeneticVariation	GAD
FOXF2	DOID:1192	peripheral nervous system neoplasm	2295	1	1	0.002317068	0.002317068	GeneticVariation	GAD
NR5A2	DOID:1192	peripheral nervous system neoplasm	2494	1	0	0.002317068	0.002317068	GeneticVariation	GAD
GRK5	DOID:1192	peripheral nervous system neoplasm	2869	1	1	0.002317068	0.002317068	GeneticVariation	GAD
IRF4	DOID:1192	peripheral nervous system neoplasm	3662	1	0	0.002317068	0.002317068	GeneticVariation	GAD
JARID2	DOID:1192	peripheral nervous system neoplasm	3720	1	0	0.002317068	0.002317068	GeneticVariation	GAD
KIR2DS1	DOID:1192	peripheral nervous system neoplasm	3806	1	1	0.002317068	0.002317068	GeneticVariation	GAD
KIR2DS3	DOID:1192	peripheral nervous system neoplasm	3808	1	1	0.002317068	0.002317068	GeneticVariation	GAD
KIR2DS4	DOID:1192	peripheral nervous system neoplasm	3809	1	1	0.002317068	0.002317068	GeneticVariation	GAD
KIR2DS5	DOID:1192	peripheral nervous system neoplasm	3810	1	1	0.002317068	0.002317068	GeneticVariation	GAD
KIR3DS1	DOID:1192	peripheral nervous system neoplasm	3813	1	1	0.002317068	0.002317068	GeneticVariation	GAD
LCT	DOID:1192	peripheral nervous system neoplasm	3938	1	1	0.002317068	0.002317068	GeneticVariation	GAD
LMO2	DOID:1192	peripheral nervous system neoplasm	4005	1	1	0.002317068	0.002317068	GeneticVariation	GAD
MVK	DOID:1192	peripheral nervous system neoplasm	4598	1	0	0.002317068	0.002317068	GeneticVariation	GAD
SLC22A18AS	DOID:1192	peripheral nervous system neoplasm	5003	1	0	0.002317068	0.002317068	GeneticVariation	GAD
OVOL1	DOID:1192	peripheral nervous system neoplasm	5017	1	0	0.002317068	0.002317068	GeneticVariation	GAD
P2RY2	DOID:1192	peripheral nervous system neoplasm	5029	1	1	0.002317068	0.002317068	GeneticVariation	GAD
PNLIP	DOID:1192	peripheral nervous system neoplasm	5406	1	0	0.002317068	0.002317068	GeneticVariation	GAD
PTPN3	DOID:1192	peripheral nervous system neoplasm	5774	1	1	0.002317068	0.002317068	GeneticVariation	GAD
PEX2	DOID:1192	peripheral nervous system neoplasm	5828	1	0	0.002317068	0.002317068	GeneticVariation	GAD
SKIV2L	DOID:1192	peripheral nervous system neoplasm	6499	1	0	0.002317068	0.002317068	GeneticVariation	GAD
SLC22A4	DOID:1192	peripheral nervous system neoplasm	6583	1	0	0.002317068	0.002317068	GeneticVariation	GAD
STK4	DOID:1192	peripheral nervous system neoplasm	6789	1	0	0.002317068	0.002317068	GeneticVariation	GAD
TCF12	DOID:1192	peripheral nervous system neoplasm	6938	1	1	0.002317068	0.002317068	GeneticVariation	GAD
TIAM1	DOID:1192	peripheral nervous system neoplasm	7074	1	0	0.002317068	0.002317068	GeneticVariation	GAD
ZNF184	DOID:1192	peripheral nervous system neoplasm	7738	1	1	0.002317068	0.002317068	GeneticVariation	GAD
AXIN2	DOID:1192	peripheral nervous system neoplasm	8313	1	1	0.002317068	0.002317068	GeneticVariation	GAD
DYRK2	DOID:1192	peripheral nervous system neoplasm	8445	1	0	0.002317068	0.002317068	GeneticVariation	GAD
CPZ	DOID:1192	peripheral nervous system neoplasm	8532	1	0	0.002317068	0.002317068	GeneticVariation	GAD
RGS9	DOID:1192	peripheral nervous system neoplasm	8787	1	1	0.002317068	0.002317068	GeneticVariation	GAD
P4HA2	DOID:1192	peripheral nervous system neoplasm	8974	1	0	0.002317068	0.002317068	GeneticVariation	GAD
AIP	DOID:1192	peripheral nervous system neoplasm	9049	1	1	0.002317068	0.002317068	GeneticVariation	GAD
GPRC5A	DOID:1192	peripheral nervous system neoplasm	9052	1	1	0.002317068	0.002317068	GeneticVariation	GAD
DGKI	DOID:1192	peripheral nervous system neoplasm	9162	1	0	0.002317068	0.002317068	GeneticVariation	GAD
STK17B	DOID:1192	peripheral nervous system neoplasm	9262	1	0	0.002317068	0.002317068	GeneticVariation	GAD
TOX	DOID:1192	peripheral nervous system neoplasm	9760	1	0	0.002317068	0.002317068	GeneticVariation	GAD
RAPGEF5	DOID:1192	peripheral nervous system neoplasm	9771	1	1	0.002317068	0.002317068	GeneticVariation	GAD
BMS1	DOID:1192	peripheral nervous system neoplasm	9790	1	0	0.002317068	0.002317068	GeneticVariation	GAD
CALCOCO2	DOID:1192	peripheral nervous system neoplasm	10241	1	0	0.002317068	0.002317068	GeneticVariation	GAD
IRX5	DOID:1192	peripheral nervous system neoplasm	10265	1	0	0.002317068	0.002317068	GeneticVariation	GAD
NXPH2	DOID:1192	peripheral nervous system neoplasm	11249	1	1	0.002317068	0.002317068	GeneticVariation	GAD
DUSP12	DOID:1192	peripheral nervous system neoplasm	11266	1	0	0.002317068	0.002317068	GeneticVariation	GAD
SNF8	DOID:1192	peripheral nervous system neoplasm	11267	1	0	0.002317068	0.002317068	GeneticVariation	GAD
ATF6	DOID:1192	peripheral nervous system neoplasm	22926	1	0	0.002317068	0.002317068	GeneticVariation	GAD
PDS5B	DOID:1192	peripheral nervous system neoplasm	23047	1	0	0.002317068	0.002317068	GeneticVariation	GAD
ARHGAP26	DOID:1192	peripheral nervous system neoplasm	23092	1	0	0.002317068	0.002317068	GeneticVariation	GAD
COBL	DOID:1192	peripheral nervous system neoplasm	23242	1	0	0.002317068	0.002317068	GeneticVariation	GAD
RPRD2	DOID:1192	peripheral nervous system neoplasm	23248	1	0	0.002317068	0.002317068	GeneticVariation	GAD
EHBP1	DOID:1192	peripheral nervous system neoplasm	23301	1	1	0.002317068	0.002317068	GeneticVariation	GAD
MORC3	DOID:1192	peripheral nervous system neoplasm	23515	1	0	0.002317068	0.002317068	GeneticVariation	GAD
